Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.287147824,0.188631207,0.034533873,-0.007149696,0.191899554
2.292004647,0.236328125,0.052609548,0.007058144,0.242215946
2.296862147,0.260118812,0.032603562,0.042503357,0.265577341
2.301719543,0.281687826,0.04368943,0.05389595,0.290106137
2.306575011,0.294045299,0.054855064,0.041431427,0.301973971
2.311389855,0.287918091,0.05185616,0.057533264,0.298154264
2.316247355,0.260796964,0.05855231,0.040248871,0.270302425
2.321104022,0.245772988,0.072551191,-0.012498856,0.256562386
2.325960011,0.256931901,0.050940573,0.011171341,0.262171209
2.330816782,0.277554214,0.036752,0.02752018,0.281326166
2.33567423,0.312250257,0.015675858,-0.008495331,0.312758894
2.340530949,0.334785938,-0.002908915,0.017516136,0.335256471
2.345386938,0.340280265,-0.021516725,0.01245594,0.341187307
2.350243657,0.338607818,-0.018715978,-0.040044785,0.341480786
2.355101157,0.33955735,-0.016055226,-0.016149521,0.340320101
2.359957928,0.371771663,-0.023027241,-0.018588066,0.372947637
2.364813866,0.342164665,-0.030113325,-0.042385101,0.346092426
2.369672459,0.379633039,-0.020638227,-0.020893097,0.380767255
2.374528032,0.405498683,-0.016223624,0.009885788,0.40594349
2.379384803,0.460224301,-0.016649947,0.004770279,0.460550088
2.384240741,0.467475742,-0.00051485,0.021043777,0.467949436
2.389097511,0.439289302,0.029730409,0.049041748,0.443017021
2.393955011,0.404215872,0.052714869,-0.011034012,0.407788031
2.398811678,0.383736879,0.059121981,0.005368233,0.388301711
2.403667668,0.356189638,0.05615668,0.02401638,0.361388181
2.408525636,0.338137895,0.048759341,-0.004955292,0.341671281
2.413381991,0.329613835,0.044028267,-0.002812386,0.332553271
2.418294178,0.359099329,0.048953339,0.032556534,0.363880042
2.423153293,0.388622791,0.049313992,0.017767906,0.392141864
2.428007616,0.449283093,0.028420091,0.017327309,0.450514412
2.432868136,0.422010034,0.040814966,0.019247055,0.42441581
2.437722772,0.431034535,0.036428168,-0.023975372,0.433235041
2.442578605,0.411903769,0.032017112,-0.019370079,0.413600061
2.447436053,0.390968949,0.032213658,-0.02431488,0.393046628
2.452293501,0.363202155,0.034605086,-0.033970833,0.366425074
2.457149751,0.361837089,0.03204833,-0.022176743,0.363929914
2.462004803,0.377041072,0.024587139,-0.008101463,0.377928738
2.466805168,0.368161947,0.024249136,0.00111866,0.368961368
2.471704855,0.371402979,0.035720855,-0.025351524,0.373977074
2.47657647,0.36750105,0.030472338,-0.02073288,0.369344606
2.481448293,0.342204571,0.046747774,-0.023266792,0.346165663
2.486289178,0.32661739,0.051129743,-0.030521393,0.332001093
2.491089543,0.320756793,0.048466191,0.007396698,0.324482054
2.495946261,0.324718744,0.041193232,-0.002486229,0.327330607
2.500802199,0.355169088,0.038900629,0.013821602,0.357560312
2.50565897,0.373903185,0.048609167,0.032360077,0.378435751
2.51051647,0.376154512,0.043988749,0.027000427,0.379679141
2.515373241,0.397727996,0.041836306,-0.006806374,0.399980202
2.520229126,0.359998167,0.035008937,-0.011841774,0.361890223
2.525085897,0.303531736,0.032925785,-0.028697014,0.306658019
2.529943397,0.294844419,0.042613536,-0.02877903,0.2992948
2.534800168,0.271866322,0.033170164,-0.028850555,0.275397733
2.539656053,0.263145864,0.033241481,-0.040780067,0.268353788
2.544512824,0.290111303,0.011886269,-0.035981178,0.292575626
2.549370324,0.309788674,0.019023374,-0.007478714,0.310462305
2.554227043,0.355823338,0.021351025,-0.036194801,0.358296215
2.55908298,0.349706769,0.007038668,-0.038561821,0.351896833
2.563939699,0.317936182,-0.009526759,-0.024289131,0.319004917
2.56879772,0.296220332,0.000218913,-0.024376869,0.297221744
2.573655168,0.277407885,-0.027985483,-0.019710541,0.279511766
2.578509855,0.278030396,-0.027462929,0.01103878,0.279601445
2.583366678,0.269274563,-0.043501601,0.001180649,0.272768351
2.588224178,0.277153432,-0.033231407,-0.025197983,0.280273598
2.593081053,0.28739658,-0.03966473,-0.020482063,0.290842913
2.597978501,0.297659129,-0.024612308,-0.039535522,0.301280235
2.602845428,0.310189664,-0.021615177,-0.029925346,0.312378569
2.607692772,0.294133246,-0.035261363,-0.025133133,0.297303556
2.612549491,0.257044494,-0.003679961,-0.020370483,0.257876658
2.617405688,0.222754329,-0.017468199,-0.037000656,0.226481076
2.622262459,0.21990791,-0.002648383,-0.015497208,0.220469195
2.627119751,0.212748036,0.023980334,-0.025024414,0.215552788
2.631976105,0.22742109,0.038518906,-0.027336121,0.232274238
2.636833136,0.204572231,0.055313706,-0.029616356,0.213977878
2.641704491,0.208482414,0.083902076,-0.053229332,0.230949859
2.646546834,0.160328537,0.095690429,-0.069503784,0.199230204
2.651403084,0.124608412,0.069457933,-0.050006866,0.15116993
2.656259386,0.082062259,0.100367859,-0.054392815,0.140593385
2.661116105,0.061006039,0.097785339,-0.068214417,0.133928772
2.665973449,0.070875324,0.107098147,-0.036790848,0.133592257
2.670788657,0.058932737,0.118704677,-0.053088188,0.142766324
2.675644491,0.08282581,0.134853929,-0.059735298,0.16915674
2.680501313,0.106756479,0.127129689,-0.030690193,0.168821774
2.685358813,0.114220694,0.136149779,-0.042222977,0.182663376
2.690215532,0.117280781,0.126162022,-0.058382988,0.18187966
2.695071418,0.089856297,0.121124908,-0.043514252,0.156967792
2.699928136,0.058323439,0.097313941,-0.03110981,0.117641178
2.704785688,0.036843888,0.08325918,-0.052016258,0.104858258
2.709642407,0.020405114,0.078878269,-0.039478302,0.090535552
2.714498345,0.035080984,0.079342127,-0.050754547,0.100508072
2.719355063,0.032900289,0.058437511,-0.069031715,0.096243179
2.72421272,0.051990032,0.040083885,-0.07288456,0.09809098
2.729069386,0.058928087,0.021885425,-0.071929932,0.095526993
2.733925324,0.044379234,0.001348808,-0.09469986,0.104591583
2.738781991,0.056009278,-0.014382571,-0.074519157,0.094323923
2.743639543,0.034306407,-0.015911996,-0.059232712,0.070275425
2.748496261,0.01532802,-0.02466397,-0.065408707,0.071565065
2.753352199,0.022852004,0.002154887,-0.059628487,0.063893771
2.758208918,0.035412371,0.002520561,-0.056232452,0.066501714
2.763066522,0.048336744,0.010006353,-0.076559067,0.091092583
2.767923188,0.056864768,0.031737313,-0.072925568,0.097770125
2.772779595,0.053797305,0.032039002,-0.064525604,0.089912186
2.777677303,0.029779434,0.011098072,-0.077512741,0.083774739
2.78254522,-0.003654242,0.021310955,-0.064240456,0.067781608
2.787391418,-0.018136263,0.007812679,-0.041558266,0.046011427
2.79226272,-0.00901109,-0.003018603,-0.049899101,0.050795984
2.797104126,-0.031172991,-0.018456683,-0.046280861,0.058773485
2.801920324,0.024811029,-0.026531771,-0.047422409,0.059736144
2.806819438,0.056830227,-0.048698664,-0.055631638,0.093252955
2.81167423,0.090849519,-0.056387648,-0.08273983,0.135200153
2.816531053,0.093900204,-0.085435182,-0.071593285,0.145746413
2.821388761,0.090151459,-0.085745126,-0.07710743,0.146373044
2.826245532,0.077395886,-0.10035333,-0.075395584,0.147463244
2.831101261,0.053218246,-0.093589857,-0.080767632,0.134590688
2.83595798,0.020151675,-0.084560499,-0.069413185,0.11124189
2.840816418,0.004215539,-0.092280358,-0.079469681,0.121855921
2.84567272,-0.01385951,-0.085801244,-0.070404053,0.111851107
2.850486938,-0.031904459,-0.079377711,-0.092243195,0.125807482
2.855343553,-0.042565644,-0.072992161,-0.099606514,0.130618326
2.860201105,-0.062869012,-0.073716715,-0.099760056,0.139063782
2.865057824,-0.097490847,-0.057862744,-0.071400642,0.133979902
2.869913813,-0.110696375,-0.044511586,-0.074117661,0.14045781
2.87477048,-0.138387978,-0.021825001,-0.072052002,0.157540643
2.879627928,-0.132845223,0.000738919,-0.062859535,0.146968433
2.884484803,-0.125038862,0.025492609,-0.063206673,0.142406719
2.889340688,-0.12199676,0.035803437,-0.080127716,0.150284885
2.894197459,-0.116375983,0.038914874,-0.0944767,0.154866341
2.899054907,-0.096272588,0.044451654,-0.094397545,0.141969212
2.903911626,-0.10205543,0.023835942,-0.101365089,0.145802416
2.908767668,-0.112313628,0.010571703,-0.101088524,0.151476076
2.913624334,-0.124689639,0.004603043,-0.086511612,0.151831989
2.918481834,-0.134649634,-0.022614971,-0.079137802,0.157812397
2.923338657,-0.127973974,-0.030550614,-0.069414139,0.148758195
2.928194595,-0.128717065,-0.047912344,-0.055005074,0.147950105
2.933051366,-0.084578872,-0.058002144,-0.052567482,0.115243978
2.937908761,-0.081345439,-0.05613254,-0.069119453,0.120604483
2.942765532,-0.064133406,-0.070893362,-0.076024055,0.122141801
2.94762147,-0.061433077,-0.09028171,-0.09234333,0.143010841
2.952478241,-0.089681149,-0.066820964,-0.077630997,0.136140814
2.957376834,-0.105550885,-0.067281321,-0.086715698,0.152274022
2.962233397,-0.126031041,-0.060687035,-0.069568634,0.156225908
2.967089647,-0.184104085,-0.04944624,-0.083363533,0.208059423
2.971946001,-0.212978363,-0.071532577,-0.087477684,0.241099643
2.976803605,-0.241383672,-0.050745934,-0.096235275,0.264768682
2.98166022,-0.255202651,-0.049178749,-0.100117683,0.278514799
2.986516574,-0.278355002,-0.05241853,-0.120535851,0.307828038
2.991372824,-0.287136436,-0.065115407,-0.107506752,0.313440665
2.996231157,-0.312694669,-0.061074153,-0.099318504,0.333724697
3.001046261,-0.336132646,-0.049948841,-0.072221756,0.347413333
3.005943657,-0.373652577,-0.074488312,-0.071427345,0.38764239
3.010800168,-0.404248476,-0.048970193,-0.056418419,0.4110936
3.015658032,-0.434995174,-0.054457068,-0.043920517,0.440585277
3.020514074,-0.468276978,-0.050273165,-0.055283546,0.474201423
3.025371209,-0.489703178,-0.062663063,-0.066552162,0.498161673
3.030185949,-0.497038007,-0.08437933,-0.087229729,0.511640183
3.035043397,-0.513723493,-0.089144096,-0.093434334,0.529706024
3.039900168,-0.551820278,-0.117595866,-0.094826698,0.572124558
3.044756053,-0.558863759,-0.124476999,-0.096189499,0.58058216
3.049612824,-0.582645059,-0.140896335,-0.095158577,0.60694497
3.054470376,-0.60160017,-0.142975241,-0.077498436,0.623193944
3.059327043,-0.613518715,-0.142628461,-0.081352234,0.635111232
3.064183032,-0.644512415,-0.140017986,-0.089918137,0.665647475
3.069039803,-0.661352634,-0.154203385,-0.093686104,0.685523943
3.073897251,-0.680834055,-0.1564973,-0.087961197,0.704104813
3.07875397,-0.657829881,-0.158927023,-0.096568108,0.683610525
3.083610011,-0.692463636,-0.156638056,-0.095654488,0.71637361
3.088466678,-0.727158785,-0.142537177,-0.087656975,0.74616385
3.09332423,-0.75022316,-0.143757701,-0.075493813,0.767593891
3.098180949,-0.792611599,-0.125849098,-0.082492828,0.806768994
3.103036886,-0.804040194,-0.124695808,-0.077537537,0.817338208
3.107893605,-0.846700072,-0.140097648,-0.074986458,0.861482056
3.112751105,-0.851339936,-0.148240864,-0.072468758,0.867183234
3.117607824,-0.884893894,-0.156193346,-0.072363853,0.901482164
3.122463761,-0.918690562,-0.173689395,-0.086634636,0.938970668
3.127320532,-0.952951908,-0.205457747,-0.084225655,0.97848055
3.132178136,-0.980509996,-0.198868752,-0.077118874,1.003442053
3.137076105,-1.044422984,-0.21392414,-0.067721367,1.068255162
3.141932251,-1.075501323,-0.212299734,-0.046513557,1.097240987
3.146788449,-1.095157743,-0.215580881,-0.068464279,1.118272308
3.151657876,-1.136791587,-0.214196086,-0.083294868,1.159790115
3.15650298,-1.135724545,-0.217743963,-0.088610649,1.159799345
3.161359074,-1.103860497,-0.20936507,-0.093960762,1.127461909
3.166215636,-1.167777061,-0.234471977,-0.104095459,1.195623786
3.171073449,-1.171892881,-0.237977117,-0.116606712,1.201483732
3.175930063,-1.226319551,-0.24871394,-0.114771843,1.256539232
3.180785584,-1.240261674,-0.221128702,-0.10102272,1.26386412
3.18565397,-1.307154059,-0.198373914,-0.101707458,1.326027282
3.190500011,-1.355489373,-0.197112262,-0.081000328,1.37213911
3.195371574,-1.416241407,-0.198258728,-0.058037758,1.431228364
3.200172095,-1.475512981,-0.204264015,-0.073554993,1.491399572
3.205070116,-1.466074228,-0.169616401,-0.053329468,1.476816644
3.209887147,-1.524570704,-0.182866096,-0.100264549,1.538768605
3.214742407,-1.531103134,-0.169770986,-0.061214447,1.541702372
3.219598449,-1.54298234,-0.17081961,-0.079702377,1.554453701
3.224455168,-1.538628817,-0.176428705,-0.081526756,1.550855356
3.229312668,-1.525065303,-0.174536288,-0.066674232,1.536467555
3.234169386,-1.52626729,-0.19383949,-0.075820923,1.540394236
3.239025324,-1.558939815,-0.229618043,-0.044388771,1.57638452
3.243882147,-1.64459753,-0.32981658,-0.032216072,1.677652493
3.248739595,-1.580269814,-0.339130014,-0.072807312,1.617888363
3.253596313,-1.571986437,-0.360752165,-0.09203434,1.615473244
3.258452251,-1.612375975,-0.380551189,-0.104252815,1.659953054
3.263309022,-1.464435339,-0.329250693,-0.102252007,1.504470789
3.268166522,-1.496576071,-0.328780681,-0.131464005,1.537894488
3.273023241,-1.500611067,-0.316969335,-0.167954445,1.542890738
3.277879178,-1.45933342,-0.300890416,-0.178131104,1.500639784
3.282735949,-1.415325403,-0.25635913,-0.166703224,1.447983413
3.287593709,-1.397099614,-0.240755916,-0.143223763,1.424908344
3.292450168,-1.400068402,-0.210869223,-0.160345078,1.424909788
3.297306157,-1.39096272,-0.192786336,-0.153506279,1.412624521
3.302162876,-1.42495358,-0.174606532,-0.125169754,1.44105781
3.307020376,-1.432938218,-0.144205093,-0.063468933,1.441573915
3.311877668,-1.47518146,-0.106414706,-0.035484314,1.479440288
3.316774595,-1.518891096,-0.104429811,-0.015021324,1.522550947
3.321631157,-1.537974954,-0.083239287,0.026575089,1.540455119
3.326488397,-1.530007958,-0.073964238,0.022356987,1.531957864
3.331345272,-1.501972079,-0.083872467,0.027420998,1.504561939
3.336160063,-1.453515172,-0.065108418,-0.001194954,1.454973158
3.341058397,-1.387012243,-0.043964893,-0.065815926,1.389268732
3.345926053,-1.325489163,-0.029984176,-0.130344391,1.332220039
3.350784022,-1.24695456,-0.00882566,-0.166002274,1.257986615
3.355628397,-1.189276218,0.000456274,-0.213391304,1.208269002
3.360485168,-1.164434552,0.016771883,-0.243825912,1.18980679
3.365342459,-1.153513074,0.018516302,-0.221530914,1.174738784
3.370200376,-1.156722903,0.027179837,-0.199222565,1.174068247
3.375056209,-1.183889747,0.037867963,-0.157836914,1.194965023
3.379912563,-1.199584007,0.060013086,-0.15008831,1.210425488
3.384769334,-1.21629405,0.069693178,-0.132993698,1.225526695
3.389584959,-1.226858497,0.095818758,-0.104168892,1.234995613
3.394440793,-1.193246484,0.140888065,-0.097129822,1.205454611
3.399297511,-1.146502852,0.164380312,-0.087910652,1.161558419
3.404155063,-1.117496133,0.199979693,-0.078853607,1.137983908
3.409011782,-1.074884176,0.219018757,-0.081860542,1.100021071
3.413867772,-1.035192966,0.253428906,-0.072454453,1.06822298
3.418724438,-0.984084249,0.257206738,-0.067866325,1.019403233
3.423581991,-0.938160539,0.268547624,-0.056166649,0.977454713
3.428438709,-0.933040261,0.25883171,-0.096776962,0.973100079
3.433294699,-0.887837052,0.266126841,-0.108576775,0.933202573
3.438151418,-0.879032969,0.271058679,-0.113208771,0.926816052
3.443008918,-0.863820672,0.259229928,-0.153510094,0.914850621
3.447865636,-0.854291916,0.249554455,-0.143750191,0.901529934
3.452721574,-0.848138094,0.253702641,-0.134221077,0.895387376
3.457578293,-0.821542382,0.240705162,-0.151026726,0.869298529
3.462435845,-0.769695997,0.251112521,-0.163033485,0.825874896
3.467292616,-0.742375731,0.270562202,-0.182098389,0.810854768
3.472148553,-0.691604376,0.282464683,-0.191487312,0.771213525
3.47700522,-0.645842314,0.298905581,-0.191239357,0.73690524
3.481862824,-0.611944437,0.317616165,-0.193264008,0.716035613
3.486720063,-0.585113764,0.338740826,-0.185677528,0.701127384
3.49157548,-0.603502035,0.352829903,-0.151975632,0.715402152
3.496432563,-0.619607687,0.340928376,-0.120926857,0.717474144
3.501346678,-0.63873601,0.338807195,-0.080723763,0.727523423
3.506202095,-0.66074717,0.327536225,-0.067029953,0.740513212
3.511058813,-0.671985149,0.335528314,-0.055976868,0.753177735
3.515915636,-0.689386964,0.331719816,-0.059441566,0.767349804
3.520772563,-0.655750036,0.328022122,-0.086765289,0.738332471
3.525629543,-0.597385645,0.317311764,-0.123459816,0.687603585
3.530485949,-0.575819016,0.318574011,-0.140892029,0.672984029
3.535287407,-0.511613131,0.312725186,-0.167590141,0.622600589
3.540197824,-0.474655986,0.287875652,-0.189331055,0.586529577
3.545057459,-0.444262147,0.2679528,-0.191701889,0.553097796
3.549914543,-0.427609563,0.267143309,-0.224743843,0.552019276
3.554769282,-0.431763291,0.244803801,-0.21224308,0.539810676
3.559628657,-0.426070929,0.265163839,-0.216364861,0.546499817
3.564482668,-0.470144749,0.232846335,-0.218001366,0.568135631
3.569283501,-0.487681389,0.238519549,-0.198192596,0.577931672
3.574139907,-0.515568733,0.217714801,-0.183365822,0.588926038
3.578997459,-0.541786432,0.204034835,-0.161590576,0.601060951
3.583854126,-0.550006628,0.211659223,-0.161441803,0.611040402
3.588710688,-0.554456949,0.202604055,-0.139972687,0.606682178
3.593566886,-0.5645473,0.188924059,-0.132949829,0.609984927
3.598424334,-0.501549482,0.206507578,-0.125956535,0.556832391
3.603281157,-0.465312481,0.20298633,-0.12368679,0.522510839
3.608137043,-0.415132403,0.204633683,-0.135579109,0.482277463
3.612993813,-0.388719797,0.180613086,-0.147232056,0.453212363
3.617851261,-0.35970068,0.171326116,-0.144402504,0.423779778
3.62270798,-0.363699377,0.126851261,-0.158073425,0.416360044
3.62756397,-0.374670446,0.099418446,-0.171532631,0.423893163
3.632420688,-0.402466595,0.064971089,-0.196689606,0.452644898
3.637278293,-0.440056384,0.042440474,-0.212103844,0.490345649
3.642134959,-0.43528831,0.017367795,-0.246355057,0.500468148
3.646990897,-0.453466117,-0.000844866,-0.244010925,0.514950061
3.651847616,-0.429296315,-0.002773866,-0.258357048,0.501050281
3.65670522,-0.379340231,-0.031412378,-0.265437126,0.464050231
3.661561886,-0.353477776,-0.048351899,-0.253273964,0.437529593
3.66641772,-0.305959463,-0.043981433,-0.226655006,0.383298906
3.671274751,-0.293975353,-0.046787091,-0.214272499,0.366774105
3.676132616,-0.257525921,-0.039854288,-0.206534386,0.33251228
3.681045636,-0.256898761,-0.059026666,-0.174779892,0.316273823
3.685901678,-0.253151774,-0.049097434,-0.162039757,0.304554202
3.690744074,-0.263610005,-0.072294742,-0.151589394,0.312563768
3.695600584,-0.257649541,-0.08082664,-0.157797813,0.312756106
3.700457824,-0.249957919,-0.100944541,-0.16391468,0.315494507
3.705313241,-0.252532274,-0.130298465,-0.174720764,0.33358295
3.710170063,-0.251211852,-0.166598767,-0.192599297,0.357710823
3.715027563,-0.222028166,-0.174092531,-0.224703789,0.360688936
3.71988397,-0.198244721,-0.193516061,-0.235138893,0.363372721
3.724740011,-0.131748199,-0.222580105,-0.262170792,0.368283879
